ProblemID,ProblemName,Difficulty,Prompt,Model,InputMode,EvalMethod,Compiled,PublicPassed,HiddenPassed,GenTime_s,ErrorMsg,GeneratedCode
H14,minimum-time-to-make-array-sum-at-most-x,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,3.7,want='3' got='',"import sys

def main():
    nums1 = list(map(int, input().split()))
    nums2 = list(map(int, input().split()))
    x = int(input())

    time = 0
    while True:
        if sum(nums1) <= x:
            print(time)
            return
        max_index = nums1.index(max(nums1))
        nums1[max_index] = 0
        time += 1
        for i in range(len(nums1)):
            nums1[i] += nums2[i]
        if sum(nums1) > x and all(num == 0 for num in nums1):
            print(-1)
            return

if __name__ == ""__main__"":
    main()"
H14,minimum-time-to-make-array-sum-at-most-x,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,2.41,want='3' got='',"import sys

def main():
    nums1 = list(map(int, input().split()))
    nums2 = list(map(int, input().split()))
    x = int(input())

    time = 0
    while True:
        if sum(nums1) <= x:
            print(time)
            return
        max_index = -1
        max_value = -1
        for i in range(len(nums1)):
            if nums1[i] + nums2[i] > max_value:
                max_index = i
                max_value = nums1[i] + nums2[i]
        if max_value <= 0:
            print(-1)
            return
        nums1[max_index] = 0
        for i in range(len(nums1)):
            nums1[i] += nums2[i]
        time += 1

if __name__ == ""__main__"":
    main()"
H14,minimum-time-to-make-array-sum-at-most-x,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,4.65,want='3' got='',"import sys
import heapq

def main():
    nums1 = list(map(int, input().split()))
    nums2 = list(map(int, input().split()))
    x = int(input())

    pq = []
    for i in range(len(nums1)):
        heapq.heappush(pq, (-nums2[i], i))

    time = 0
    while True:
        for i in range(len(nums1)):
            nums1[i] += nums2[i]

        if sum(nums1) <= x:
            print(time)
            return

        if not pq:
            print(-1)
            return

        _, idx = heapq.heappop(pq)
        nums1[idx] = 0
        heapq.heappush(pq, (-nums2[idx], idx))

        time += 1

if __name__ == ""__main__"":
    main()"
H15,number-of-beautiful-integers-in-the-range,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,4.02,,
H15,number-of-beautiful-integers-in-the-range,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,7.56,,
H15,number-of-beautiful-integers-in-the-range,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.68,,
H16,string-transformation,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,1.86,want='2' got='0',"import sys

MOD = 10**9 + 7

def read_input():
    s = input()
    t = input()
    k = int(input())
    return s, t, k

def count_ways(s, t, k):
    n = len(s)
    count = 0
    for i in range(n):
        new_s = s[i:] + s[:i]
        if new_s == t:
            count += 1
    if k == 1:
        return count % MOD
    else:
        # Calculate the number of ways to transform s into t in k operations
        # using the fact that the transformation is cyclic
        ways = 0
        for i in range(n):
            if s[i:] + s[:i] == t:
                ways += 1
        ways %= MOD
        # Calculate the number of ways to transform s into t in k-1 operations
        # and then apply one more operation
        ways_k_1 = count_ways(s, t, k-1)
        return (ways_k_1 * ways) % MOD

def main():
    s, t, k = read_input()
    print(count_ways(s, t, k))

if __name__ == ""__main__"":
    main()"
H16,string-transformation,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,7.3,want='2' got='0',"import sys

MOD = 10**9 + 7

def read_input():
    s = input()
    t = input()
    k = int(input())
    return s, t, k

def count_ways(s, t, k):
    n = len(s)
    count = 0
    for i in range(n):
        if s[i:] + s[:i] == t:
            count += 1
    if k == 1:
        return count % MOD
    else:
        return pow(count, k, MOD)

def main():
    s, t, k = read_input()
    result = count_ways(s, t, k)
    print(result)

if __name__ == ""__main__"":
    main()"
H16,string-transformation,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,4.13,want='2' got='0',"import sys

MOD = 10**9 + 7

def read_input():
    s = input()
    t = input()
    k = int(input())
    return s, t, k

def count_ways(s, t, k):
    n = len(s)
    count = 0
    for i in range(n):
        new_s = s[i:] + s[:i]
        if new_s == t:
            count += 1
    if k == 1:
        return count % MOD
    else:
        return pow(count, k, MOD)

def main():
    s, t, k = read_input()
    result = count_ways(s, t, k)
    print(result)

if __name__ == ""__main__"":
    main()"
H17,minimum-operations-to-form-subsequence-with-target-sum,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,7.66,want='1' got='',"import sys
import heapq

def main():
    nums = list(map(int, input().split()))
    target = int(input())

    pq = []
    for num in nums:
        heapq.heappush(pq, -num)

    operations = 0
    while pq:
        num = -heapq.heappop(pq)
        if num <= target:
            target -= num
            if target == 0:
                break
        else:
            heapq.heappush(pq, -num // 2)
            heapq.heappush(pq, -num // 2)
            operations += 1

    if target != 0:
        print(-1)
    else:
        print(operations)

if __name__ == ""__main__"":
    main()"
H17,minimum-operations-to-form-subsequence-with-target-sum,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,9.05,want='1' got='',"import sys
import heapq

def main():
    nums = list(map(int, input().split()))
    target = int(input())

    pq = []
    for num in nums:
        heapq.heappush(pq, -num)

    operations = 0
    while pq:
        num = -heapq.heappop(pq)
        if num <= target:
            target -= num
            if target == 0:
                break
        else:
            heapq.heappush(pq, -num // 2)
            heapq.heappush(pq, -num // 2)
            operations += 1

    if target != 0:
        print(-1)
    else:
        print(operations)

if __name__ == ""__main__"":
    main()"
H17,minimum-operations-to-form-subsequence-with-target-sum,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,12.53,want='1' got='',"import sys
import heapq

def main():
    nums = list(map(int, input().split()))
    target = int(input())

    pq = []
    for num in nums:
        heapq.heappush(pq, -num)

    operations = 0
    while pq:
        num = -heapq.heappop(pq)
        if num == target:
            break
        elif num > target:
            heapq.heappush(pq, -num // 2)
            heapq.heappush(pq, -num // 2)
            operations += 1
        else:
            heapq.heappush(pq, -num)
            if not pq:
                break

    if pq and -max(pq) == target:
        print(operations)
    else:
        print(-1)

if __name__ == ""__main__"":
    main()"
H18,maximize-value-of-function-in-a-ball-passing-game,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,3.51,want='6' got='',"import sys

def main():
    receiver = list(map(int, input().split()))
    k = int(input())
    n = len(receiver)
    max_value = 0

    for i in range(n):
        current_value = i
        current_player = i
        for _ in range(k):
            current_player = receiver[current_player]
            current_value += current_player
        max_value = max(max_value, current_value)

    print(max_value)

if __name__ == ""__main__"":
    main()"
H18,maximize-value-of-function-in-a-ball-passing-game,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,1.03,want='6' got='',"import sys

def main():
    receiver = list(map(int, input().split()))
    k = int(input())
    n = len(receiver)

    max_value = 0
    for i in range(n):
        current_value = i
        current_player = i
        for _ in range(k):
            current_player = receiver[current_player]
            current_value += current_player
        max_value = max(max_value, current_value)

    print(max_value)

if __name__ == ""__main__"":
    main()"
H18,maximize-value-of-function-in-a-ball-passing-game,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,1.72,want='6' got='',"import sys

def main():
    receiver = list(map(int, input().split()))
    k = int(input())
    n = len(receiver)
    max_value = float('-inf')

    for i in range(n):
        current_value = i
        current_id = i
        for _ in range(k):
            current_id = receiver[current_id]
            current_value += current_id
        max_value = max(max_value, current_value)

    print(max_value)

if __name__ == ""__main__"":
    main()"
H19,maximum-element-sum-of-a-complete-subset-of-indices,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,5.67,want='16' got='',"import math
import sys

def is_perfect_square(n):
    root = math.isqrt(n)
    return root * root == n

def main():
    nums = list(map(int, input().split()))
    n = len(nums)
    max_sum = 0

    for mask in range(1, 1 << n):
        subset_sum = 0
        is_complete = True

        for i in range(n):
            if (mask & (1 << i)) != 0:
                subset_sum += nums[i]
                for j in range(i + 1, n):
                    if (mask & (1 << j)) != 0 and not is_perfect_square(nums[i] * nums[j]):
                        is_complete = False
                        break
                if not is_complete:
                    break

        if is_complete:
            max_sum = max(max_sum, subset_sum)

    print(max_sum)

if __name__ == ""__main__"":
    main()"
H19,maximum-element-sum-of-a-complete-subset-of-indices,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,5.26,want='16' got='',"import math
import sys

def is_perfect_square(n):
    sqrt = math.sqrt(n)
    return sqrt == int(sqrt)

def main():
    nums = list(map(int, input().split()))
    n = len(nums)
    max_sum = float('-inf')

    for mask in range(1 << n):
        subset_sum = 0
        is_complete = True

        for i in range(n):
            if (mask & (1 << i)):
                for j in range(i + 1, n):
                    if (mask & (1 << j)):
                        if not is_perfect_square(nums[i] * nums[j]):
                            is_complete = False
                            break
                if not is_complete:
                    break
                subset_sum += nums[i]

        if is_complete:
            max_sum = max(max_sum, subset_sum)

    print(max_sum)

if __name__ == ""__main__"":
    main()"
H19,maximum-element-sum-of-a-complete-subset-of-indices,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,2.77,want='16' got='',"import math
import sys

def is_perfect_square(n):
    root = math.isqrt(n)
    return root * root == n

def main():
    nums = list(map(int, input().split()))
    n = len(nums)
    max_sum = 0

    for mask in range(1, 1 << n):
        subset_sum = 0
        is_complete = True

        for i in range(n):
            if (mask & (1 << i)) != 0:
                subset_sum += nums[i]
                for j in range(i + 1, n):
                    if (mask & (1 << j)) != 0 and not is_perfect_square(nums[i] * nums[j]):
                        is_complete = False
                        break
                if not is_complete:
                    break

        if is_complete:
            max_sum = max(max_sum, subset_sum)

    print(max_sum)

if __name__ == ""__main__"":
    main()"
H20,count-of-sub-multisets-with-bounded-sum,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,9.14,want='1' got='',"from collections import Counter
from itertools import product

MOD = 10**9 + 7

def count_sub_multisets(nums, l, r):
    count = Counter(nums)
    nums = sorted(set(nums))
    total = 0

    for p in product(*(range(c + 1) for c in count.values())):
        subset_sum = sum(n * c for n, c in zip(nums, p))
        if l <= subset_sum <= r:
            total += 1

    return total % MOD

nums = list(map(int, input().split()))
l, r = map(int, input().split())
print(count_sub_multisets(nums, l, r))"
H20,count-of-sub-multisets-with-bounded-sum,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,12.97,want='1' got='',"import sys
from collections import Counter

MOD = 10**9 + 7

def count_sub_multisets(nums, l, r):
    count = Counter(nums)
    dp = [0] * (r + 1)
    dp[0] = 1

    for num, freq in count.items():
        for i in range(r, num - 1, -1):
            for j in range(1, freq + 1):
                if i - j * num >= 0:
                    dp[i] = (dp[i] + dp[i - j * num]) % MOD

    return sum(dp[l:r+1]) % MOD

nums = list(map(int, input().split()))
l, r = map(int, input().split())
print(count_sub_multisets(nums, l, r))"
H20,count-of-sub-multisets-with-bounded-sum,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,7.87,want='1' got='',"import sys
from itertools import combinations_with_replacement

MOD = 10**9 + 7

def count_sub_multisets(nums, l, r):
    count = 0
    num_set = set(nums)
    for r in range(len(nums) + 1):
        for combo in combinations_with_replacement(nums, r):
            if l <= sum(combo) <= r:
                count += 1
    return count % MOD

nums = list(map(int, input().split()))
l, r = map(int, input().split())

print(count_sub_multisets(nums, l, r))"
H21,apply-operations-on-array-to-maximize-sum-of-squares,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,2.07,want='261' got='',"import sys

def main():
    nums = list(map(int, input().split()))
    k = int(input())
    nums.sort(reverse=True)
    ans = sum([x**2 for x in nums[:k]])
    print(ans % (10**9 + 7))

if __name__ == ""__main__"":
    main()"
H21,apply-operations-on-array-to-maximize-sum-of-squares,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,1.44,want='261' got='',"import sys

MOD = 10**9 + 7

def main():
    nums = list(map(int, input().split()))
    k = int(input())

    nums.sort(reverse=True)
    max_sum = sum([num**2 for num in nums[:k]])

    print(max_sum % MOD)

if __name__ == ""__main__"":
    main()"
H21,apply-operations-on-array-to-maximize-sum-of-squares,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,4.72,want='261' got='',"import sys

def main():
    nums = list(map(int, input().split()))
    k = int(input())

    nums.sort(reverse=True)
    ans = sum([x**2 for x in nums[:k]])
    print(ans % (10**9 + 7))

if __name__ == ""__main__"":
    main()"
H22,maximum-balanced-subsequence-sum,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.93,,
H22,maximum-balanced-subsequence-sum,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,4.64,want='14' got='',"import sys

def main():
    nums = list(map(int, input().split()))
    n = len(nums)
    dp = [0] * n
    for i in range(n):
        dp[i] = nums[i]
        for j in range(i):
            if nums[i] - nums[j] >= i - j:
                dp[i] = max(dp[i], dp[j] + nums[i])
    print(max(dp))

if __name__ == ""__main__"":
    main()"
H22,maximum-balanced-subsequence-sum,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,3.16,want='14' got='',"import sys

def max_balanced_subsequence_sum(nums):
    n = len(nums)
    dp = [0] * n
    for i in range(n):
        dp[i] = nums[i]
        for j in range(i):
            if nums[i] - nums[j] >= i - j:
                dp[i] = max(dp[i], dp[j] + nums[i])
    return max(dp)

nums = list(map(int, input().split()))
print(max_balanced_subsequence_sum(nums))"
H23,apply-operations-to-maximize-frequency-score,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,19.85,want='3' got='',"import sys
from collections import Counter

def main():
    nums = list(map(int, input().split()))
    k = int(input())
    nums.sort()
    n = len(nums)
    max_score = 0
    for i in range(n):
        total = 0
        for j in range(i, n):
            total += nums[j] - nums[i]
        if total <= k:
            max_score = max(max_score, j - i + 1)
        else:
            break
    for i in range(n - 1, -1, -1):
        total = 0
        for j in range(i, -1, -1):
            total += nums[i] - nums[j]
        if total <= k:
            max_score = max(max_score, i - j + 1)
        else:
            break
    print(max_score)

if __name__ == ""__main__"":
    main()"
H23,apply-operations-to-maximize-frequency-score,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,21.07,want='3' got='',"import sys
from collections import Counter

def main():
    nums = list(map(int, input().split()))
    k = int(input())

    count = Counter(nums)
    max_score = max(count.values())

    nums.sort()
    left, right = 0, 0
    window_count = Counter()
    window_sum = 0
    max_window_score = 0

    while right < len(nums):
        window_count[nums[right]] += 1
        window_sum += 1

        while window_sum - min(window_count.values()) * len(window_count) > k:
            window_count[nums[left]] -= 1
            if window_count[nums[left]] == 0:
                del window_count[nums[left]]
            window_sum -= 1
            left += 1

        max_window_score = max(max_window_score, window_count.most_common(1)[0][1])

        right += 1

    print(max(max_score, max_window_score))

if __name__ == ""__main__"":
    main()"
H23,apply-operations-to-maximize-frequency-score,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,12.37,want='3' got='',"import sys

def main():
    nums = list(map(int, input().split()))
    k = int(input())
    nums.sort()
    n = len(nums)
    max_score = 0

    for i in range(n):
        total = 0
        for j in range(i, n):
            total += nums[j] - nums[i]
        if total <= k:
            max_score = max(max_score, j - i + 1)

        left = i - 1
        for j in range(i, n):
            total += nums[j] - nums[i]
            while total > k and left >= 0:
                total -= nums[i] - nums[left]
                left -= 1
            if total <= k:
                max_score = max(max_score, j - left)

    print(max_score)

if __name__ == ""__main__"":
    main()"
H24,palindrome-rearrangement-queries,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,16.3,"want='[true, true]' got=''","from collections import Counter

def can_make_palindrome(s, queries):
    n = len(s)
    mid = n // 2
    answer = []

    for a, b, c, d in queries:
        left = s[a:b+1]
        right = s[c:d+1]

        left_count = Counter(left)
        right_count = Counter(right)

        left_chars = sum(count % 2 for count in left_count.values())
        right_chars = sum(count % 2 for count in right_count.values())

        middle = s[b+1:c]
        middle_count = Counter(middle)
        middle_chars = sum(count % 2 for count in middle_count.values())

        if left_chars + right_chars + middle_chars <= 1:
            answer.append(True)
        else:
            answer.append(False)

    return answer

s = input()
queries = [list(map(int, input().split())) for _ in range(int(input()))]

result = can_make_palindrome(s, queries)
print(result)"
H24,palindrome-rearrangement-queries,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,10.37,"want='[true, true]' got=''","import sys
from collections import Counter

def main():
    s = input()
    queries = []
    for line in sys.stdin:
        queries.append(list(map(int, line.split())))

    n = len(s)
    answer = []
    for query in queries:
        a, b, c, d = query
        left = s[a:b+1]
        right = s[c:d+1]
        left_count = Counter(left)
        right_count = Counter(right)
        mid = s[b+1:c]
        mid_count = Counter(mid)

        possible = True
        for char in left_count:
            if left_count[char] - right_count.get(char, 0) > 1:
                possible = False
                break
            if left_count[char] - right_count.get(char, 0) == 1:
                if mid_count.get(char, 0) == 0:
                    possible = False
                    break
                mid_count[char] -= 1
        if possible:
            for char in right_count:
                if right_count[char] - left_count.get(char, 0) > 1:
                    possible = False
                    break
                if right_count[char] - left_count.get(char, 0) == 1:
                    if mid_count.get(char, 0) == 0:
                        possible = False
                        break
                    mid_count[char] -= 1
        answer.append(possible)

    print(answer)

if __name__ == ""__main__"":
    main()"
H24,palindrome-rearrangement-queries,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,5.52,"want='[true, true]' got=''","import sys

def count_chars(s):
    char_count = {}
    for char in s:
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    return char_count

def can_make_palindrome(s, queries):
    n = len(s)
    mid = n // 2
    answer = []

    for query in queries:
        a, b, c, d = query
        left_substring = s[a:b+1]
        right_substring = s[c:d+1]

        left_char_count = count_chars(left_substring)
        right_char_count = count_chars(right_substring)

        left_remaining = {}
        right_remaining = {}

        for char in left_char_count:
            if char in right_char_count:
                min_count = min(left_char_count[char], right_char_count[char])
                left_remaining[char] = left_char_count[char] - min_count
                right_remaining[char] = right_char_count[char] - min_count
            else:
                left_remaining[char] = left_char_count[char]

        for char in right_char_count:
            if char not in left_char_count:
                right_remaining[char] = right_char_count[char]

        odd_count = 0
        for char in left_remaining:
            odd_count += left_remaining[char] % 2
        for char in right_remaining:
            odd_count += right_remaining[char] % 2

        middle_substring = s[b+1:c]
        middle_char_count = count_chars(middle_substring)
        for char in middle_char_count:
            odd_count += middle_char_count[char] % 2

        if odd_count <= 1:
            answer.append(True)
        else:
            answer.append(False)

    return answer

s = input().strip('""')
queries = []
for line in sys.stdin:
    queries.append(list(map(int, line.strip().split())))

answer = can_make_palindrome(s, queries)
print(answer)"
H25,find-maximum-non-decreasing-array-length,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,5.76,want='1' got='',"import sys

def find_max_length(nums):
    n = len(nums)
    max_length = 1
    for i in range(n):
        for j in range(i, n):
            new_nums = []
            total = 0
            for k in range(n):
                if k < i or k > j:
                    new_nums.append(nums[k])
                else:
                    total += nums[k]
            if i == 0 and j == n - 1:
                new_nums.append(total)
            elif i == 0:
                new_nums.append(total)
                new_nums.extend(nums[j + 1:])
            elif j == n - 1:
                new_nums.extend(nums[:i])
                new_nums.append(total)
            else:
                new_nums.extend(nums[:i])
                new_nums.append(total)
                new_nums.extend(nums[j + 1:])
            is_non_decreasing = all(new_nums[k] <= new_nums[k + 1] for k in range(len(new_nums) - 1))
            if is_non_decreasing:
                max_length = max(max_length, len(new_nums))
    return max_length

nums = list(map(int, input().split()))
print(find_max_length(nums))"
H25,find-maximum-non-decreasing-array-length,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,4.92,want='1' got='',"import sys

def read_int_array():
    return list(map(int, input().split()))

def is_non_decreasing(arr):
    return all(arr[i] <= arr[i+1] for i in range(len(arr)-1))

def find_max_length(nums):
    n = len(nums)
    max_length = 1
    for i in range(n):
        for j in range(i, n):
            subarray = nums[i:j+1]
            subarray_sum = sum(subarray)
            new_array = nums[:i] + [subarray_sum] + nums[j+1:]
            if is_non_decreasing(new_array):
                max_length = max(max_length, len(new_array))
    return max_length

nums = read_int_array()
print(find_max_length(nums))"
H25,find-maximum-non-decreasing-array-length,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,4.82,want='1' got='',"import sys

def read_int_array():
    return list(map(int, sys.stdin.readline().split()))

def main():
    nums = read_int_array()
    n = len(nums)
    max_length = 1

    for i in range(n):
        total = 0
        for j in range(i, n):
            total += nums[j]
            if all(total >= nums[k] for k in range(i, j)) and all(total <= nums[k] for k in range(j+1, n)):
                max_length = max(max_length, n - j + 1)

    print(max_length)

if __name__ == ""__main__"":
    main()"
H26,count-the-number-of-good-partitions,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,4.25,want='8' got='',"import sys

MOD = 10**9 + 7

def main():
    nums = list(map(int, input().split()))
    n = len(nums)
    dp = [0] * (n + 1)
    dp[0] = 1
    last = {}
    for i in range(n):
        ndp = [0] * (n + 1)
        for j in range(i + 1):
            if nums[i] not in last or last[nums[i]] < j:
                ndp[i + 1] = (ndp[i + 1] + dp[j]) % MOD
        last[nums[i]] = i
        dp = ndp
    print(sum(dp) % MOD)

if __name__ == ""__main__"":
    main()"
H26,count-the-number-of-good-partitions,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,6.06,want='8' got='',"import sys

MOD = 10**9 + 7

def main():
    nums = list(map(int, input().split()))
    n = len(nums)
    dp = [0] * (n + 1)
    dp[0] = 1
    last_occurrence = {}

    for i in range(1, n + 1):
        for j in range(i, 0, -1):
            if nums[j - 1] not in last_occurrence or last_occurrence[nums[j - 1]] < j - 1:
                dp[i] = (dp[i] + dp[j - 1]) % MOD
            last_occurrence[nums[j - 1]] = i

    print(dp[n])

if __name__ == ""__main__"":
    main()"
H26,count-the-number-of-good-partitions,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,8.01,want='8' got='',"import sys

MOD = 10**9 + 7

def count_good_partitions(nums):
    n = len(nums)
    dp = [0] * (n + 1)
    dp[0] = 1

    for i in range(1, n + 1):
        seen = set()
        for j in range(i, 0, -1):
            if nums[j - 1] not in seen:
                seen.add(nums[j - 1])
                dp[i] = (dp[i] + dp[j - 1]) % MOD
            else:
                break

    return dp[n]

nums = list(map(int, input().split()))
print(count_good_partitions(nums))"
H27,count-complete-substrings,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.16,,
H27,count-complete-substrings,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,5.09,,
H27,count-complete-substrings,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,4.98,,
H28,count-the-number-of-infection-sequences,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,3.18,want='4' got='',"import sys

MOD = 10**9 + 7

n = int(input())
sick = list(map(int, input().split()))

def count_infection_sequences(n, sick):
    sequences = 1
    for i in range(1, len(sick)):
        gap = sick[i] - sick[i-1] - 1
        sequences = (sequences * gap) % MOD
    return sequences

print(count_infection_sequences(n, sick))"
H28,count-the-number-of-infection-sequences,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,17.36,want='4' got='',"import sys

MOD = 10**9 + 7

def count_infection_sequences(n, sick):
    """"""Count the number of possible infection sequences.""""""
    # Initialize the count of infection sequences
    count = 1
    
    # Iterate over the intervals between infected children
    for i in range(len(sick) - 1):
        # Calculate the length of the current interval
        interval_length = sick[i + 1] - sick[i] - 1
        
        # If the interval is not empty, update the count
        if interval_length > 0:
            # Calculate the number of ways to infect the children in the current interval
            ways_to_infect = 1
            for j in range(1, interval_length + 1):
                ways_to_infect = (ways_to_infect * (j + 1)) % MOD
            
            # Update the count of infection sequences
            count = (count * ways_to_infect) % MOD
    
    # Check if there are children before the first infected child
    if sick[0] > 0:
        # Calculate the number of ways to infect the children before the first infected child
        ways_to_infect = 1
        for i in range(1, sick[0] + 1):
            ways_to_infect = (ways_to_infect * i) % MOD
        
        # Update the count of infection sequences
        count = (count * ways_to_infect) % MOD
    
    # Check if there are children after the last infected child
    if sick[-1] < n - 1:
        # Calculate the number of ways to infect the children after the last infected child
        ways_to_infect = 1
        for i in range(1, n - sick[-1] + 1):
            ways_to_infect = (ways_to_infect * i) % MOD
        
        # Update the count of infection sequences
        count = (count * ways_to_infect) % MOD
    
    return count

# Read input from stdin
n = int(input())
sick = list(map(int, input().split()))

# Compute the answer
answer = count_infection_sequences(n, sick)

# Print the result to stdout
print(answer)"
H28,count-the-number-of-infection-sequences,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,6.86,want='4' got='',"import sys

MOD = 10**9 + 7

def count_infection_sequences(n, sick):
    """"""Count the number of possible infection sequences.""""""
    # Initialize the count of infection sequences
    count = 1
    
    # Iterate over the intervals between infected children
    for i in range(len(sick) - 1):
        # Calculate the length of the current interval
        interval_length = sick[i + 1] - sick[i] - 1
        
        # If the interval is not empty, update the count
        if interval_length > 0:
            # Calculate the number of ways to infect the children in the current interval
            ways_to_infect = 1
            for j in range(2, interval_length + 1):
                ways_to_infect = (ways_to_infect * j) % MOD
            
            # Update the count
            count = (count * ways_to_infect) % MOD
    
    # Return the count of infection sequences
    return count

# Read the input
n = int(input())
sick = list(map(int, input().split()))

# Compute the answer
answer = count_infection_sequences(n, sick)

# Print the answer
print(answer)"
H29,maximize-the-number-of-partitions-after-operations,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,2.31,want='1' got='3',"import sys

def count_partitions(s, k):
    partitions = 0
    while s:
        prefix = ''
        for char in s:
            if len(set(prefix + char)) <= k:
                prefix += char
            else:
                break
        s = s[len(prefix):]
        partitions += 1
    return partitions

s = input()
k = int(input())

max_partitions = 0
for i in range(len(s)):
    for char in 'abcdefghijklmnopqrstuvwxyz':
        new_s = s[:i] + char + s[i+1:]
        max_partitions = max(max_partitions, count_partitions(new_s, k))

max_partitions = max(max_partitions, count_partitions(s, k))

print(max_partitions)"
H29,maximize-the-number-of-partitions-after-operations,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,4.32,want='1' got='3',"import sys

def count_partitions(s, k):
    partitions = 0
    while s:
        max_len = 0
        for i in range(1, len(s) + 1):
            if len(set(s[:i])) <= k:
                max_len = i
            else:
                break
        s = s[max_len:]
        partitions += 1
    return partitions

s = input()
k = int(input())
max_partitions = 0
for i in range(len(s)):
    for c in 'abcdefghijklmnopqrstuvwxyz':
        new_s = s[:i] + c + s[i+1:]
        max_partitions = max(max_partitions, count_partitions(new_s, k))
max_partitions = max(max_partitions, count_partitions(s, k))
print(max_partitions)"
